name	taxonomy_id	taxonomy_lvl	2827.bracken_num	2827.bracken_frac	2828.bracken_num	2828.bracken_frac	2830.bracken_num	2830.bracken_frac	2831.bracken_num	2831.bracken_frac	2832.bracken_num	2832.bracken_frac	2833.bracken_num	2833.bracken_frac	2834.bracken_num	2834.bracken_frac	2836.bracken_num	2836.bracken_frac	2837.bracken_num	2837.bracken_frac	2839.bracken_num	2839.bracken_frac	2840.bracken_num	2840.bracken_frac	2841.bracken_num	2841.bracken_frac	2842.bracken_num	2842.bracken_frac	2845.bracken_num	2845.bracken_frac	2846.bracken_num	2846.bracken_frac	2847.bracken_num	2847.bracken_frac	2850.bracken_num	2850.bracken_frac	2853.bracken_num	2853.bracken_frac	2854.bracken_num	2854.bracken_frac	2855.bracken_num	2855.bracken_frac	2857.bracken_num	2857.bracken_frac	2858.bracken_num	2858.bracken_frac	2859.bracken_num	2859.bracken_frac	2862.bracken_num	2862.bracken_frac	2866.bracken_num	2866.bracken_frac	2867.bracken_num	2867.bracken_frac	2870.bracken_num	2870.bracken_frac	2871.bracken_num	2871.bracken_frac	2872.bracken_num	2872.bracken_frac
Bifidobacterium pullorum	78448	S	0	0	0	0	0	0	0	0	14	0.00002	0	0	0	0	0	0	0	0	0	0	27	0.00004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bifidobacterium catenulatum	1686	S	0	0	0	0	0	0	0	0	16	0.00002	29	0.00002	0	0	63	0.00006	0	0	0	0	0	0	0	0	0	0	18	0.00002	0	0	0	0	0	0	0	0	0	0	30	0.00002	14	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces procaprae	2560010	S	0	0	0	0	0	0	0	0	26	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schaalia sp. JY-X169	2758572	S	0	0	0	0	0	0	0	0	14	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amycolatopsis sp. WQ 127309	2932773	S	0	0	0	0	0	0	0	0	17	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	10	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amycolatopsis acidiphila	715473	S	0	0	0	0	0	0	0	0	12	0.00001	13	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0.00001
Saccharopolyspora rosea	524884	S	0	0	0	0	0	0	0	0	22	0.00002	12	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kutzneria albida	43357	S	0	0	0	0	0	0	0	0	18	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0.00004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kibdelosporangium phytohabitans	860235	S	0	0	0	0	0	0	0	0	18	0.00002	24	0.00002	0	0	18	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Allokutzneria albata	211114	S	0	0	0	0	0	0	0	0	13	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verrucosispora sp. WMMD1129	3016093	S	0	0	0	0	0	0	0	0	82	0.00009	46	0.00003	53	0.00007	0	0	0	0	0	0	0	0	0	0	0	0	29	0.00003	0	0	0	0	0	0	0	0	0	0	66	0.00005	57	0.00007	0	0	0	0	0	0	0	0	0	0	26	0.00004	0	0	0	0
Actinoplanes sp. L3-i22	2836373	S	0	0	0	0	0	0	0	0	20	0.00002	17	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinoplanes sp. NRRL 3884	3040509	S	0	0	0	0	0	0	0	0	19	0.00002	24	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dactylosporangium aurantiacum	35754	S	0	0	0	0	0	0	0	0	29	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	22	0.00003	0	0	30	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	11	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermobispora bispora	2006	S	0	0	0	0	0	0	0	0	11	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	14	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nocardiopsis gilva	280236	S	0	0	0	0	0	0	0	0	27	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Blastococcus sp. PRF04-17	2933797	S	0	0	0	0	0	0	0	0	33	0.00004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Modestobacter marinus	477641	S	0	0	0	0	0	0	0	0	28	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geodermatophilus obscurus	1861	S	0	0	0	0	0	0	0	0	17	0.00002	15	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinopolyspora erythraea	414996	S	0	0	0	0	0	0	0	0	29	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycoplasma capricolum	2095	S	0	0	0	0	0	0	0	0	60	0.00007	0	0	39	0.00005	0	0	0	0	36	0.00006	0	0	75	0.00009	0	0	33	0.00003	0	0	24	0.00004	87	0.00008	0	0	0	0	84	0.00007	80	0.00009	0	0	0	0	0	0	0	0	58	0.00007	82	0.00014	55	0.00006	42	0.00005
Mycoplasma phocoenae	754517	S	0	0	0	0	0	0	0	0	15	0.00002	28	0.00002	11	0.00001	19	0.00002	0	0	0	0	0	0	13	0.00002	0	0	0	0	0	0	12	0.00002	0	0	0	0	0	0	24	0.00002	11	0.00001	13	0.00002	0	0	0	0	0	0	17	0.00002	0	0	0	0	0	0
Mycoplasmopsis bovis	28903	S	0	0	0	0	0	0	0	0	211	0.00023	0	0	0	0	0	0	0	0	48	0.00008	0	0	183	0.00023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0.00019	261	0.00031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0.00006
Mycoplasmopsis meleagridis	29561	S	0	0	0	0	0	0	0	0	14	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	88	0.00011	0	0	0	0	0	0	0	0	74	0.00007	0	0	0	0	56	0.00004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0.00004	0	0
Candidatus Hepatoplasma crinochetorum	295596	S	0	0	0	0	0	0	0	0	11	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.00001	10	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spiroplasma platyhelix	301585	S	0	0	0	0	0	0	0	0	14	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0.00002	0	0	0	0	23	0.00002	20	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mesoplasma syrphidae	225999	S	0	0	0	0	0	0	0	0	51	0.00006	0	0	0	0	0	0	0	0	0	0	0	0	32	0.00004	0	0	0	0	0	0	0	0	41	0.00004	0	0	0	0	91	0.00007	59	0.00007	0	0	16	0.00001	0	0	0	0	0	0	37	0.00006	39	0.00004	0	0
Haploplasma axanthum	29552	S	0	0	0	0	0	0	0	0	18	0.00002	0	0	0	0	11	0.00001	0	0	15	0.00003	0	0	21	0.00003	0	0	10	0.00001	0	0	0	0	0	0	0	0	0	0	48	0.00004	15	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hujiaoplasma nucleasis	2725268	S	0	0	0	0	0	0	0	0	26	0.00003	23	0.00002	54	0.00007	38	0.00004	0	0	0	0	0	0	12	0.00002	0	0	121	0.00012	0	0	0	0	0	0	0	0	43	0.00005	0	0	39	0.00005	102	0.00014	0	0	0	0	13	0.00002	0	0	16	0.00003	0	0	0	0
Nostoc flagelliforme	1306274	S	0	0	0	0	0	0	0	0	37	0.00004	0	0	0	0	0	0	0	0	0	0	0	0	49	0.00006	0	0	0	0	0	0	0	0	37	0.00004	0	0	0	0	45	0.00004	32	0.00004	0	0	0	0	0	0	0	0	0	0	20	0.00003	26	0.00003	0	0
Calothrix sp. NIES-3974	2005462	S	0	0	0	0	0	0	0	0	13	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	15	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphaerospermopsis torques-reginae	984207	S	0	0	0	0	0	0	0	0	17	0.00002	12	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geminocystis herdmanii	669359	S	0	0	0	0	0	0	0	0	20	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptolyngbya sp. 7M	2812896	S	0	0	0	0	0	0	0	0	111	0.00012	41	0.00003	0	0	0	0	0	0	0	0	25	0.00004	470	0.0006	0	0	20	0.00002	0	0	0	0	12	0.00001	0	0	0	0	30	0.00002	0	0	0	0	0	0	0	0	0	0	29	0.00004	12	0.00002	0	0	16	0.00002
Leptolyngbya sp. BL0902	1115757	S	0	0	0	0	0	0	0	0	10	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.00002
Leptolyngbya boryana	1184	S	0	0	0	0	0	0	0	0	21	0.00002	59	0.00004	0	0	10	0.00001	0	0	0	0	0	0	21	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0.00005	0	0	0	0	0	0	0	0	11	0.00001	22	0.00004	10	0.00001	0	0
Halomicronema hongdechloris	1209493	S	0	0	0	0	0	0	0	0	24	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	57	0.00007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Synechococcus sp. CC9902	316279	S	0	0	0	0	0	0	0	0	45	0.00005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Synechococcus elongatus	32046	S	0	0	0	0	0	0	0	0	15	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chroococcidiopsis sp. CCMEE 29	155894	S	0	0	0	0	0	0	0	0	120	0.00013	31	0.00002	0	0	0	0	262	0.00041	0	0	0	0	798	0.00101	0	0	0	0	0	0	0	0	348	0.00034	86	0.00011	51	0.00006	165	0.00013	154	0.00018	0	0	0	0	0	0	0	0	281	0.00035	36	0.00006	111	0.00012	0	0
Thermobaculum terrenum	166501	S	0	0	0	0	0	0	0	0	11	0.00001	38	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Deinococcus sp. NW-56	2080419	S	0	0	0	0	0	0	0	0	35	0.00004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Deinococcus aetherius	200252	S	0	0	0	0	0	0	0	0	34	0.00004	0	0	0	0	0	0	0	0	0	0	0	0	74	0.00009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chthonomonas calidirosea	454171	S	0	0	0	0	0	0	0	0	10	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	16	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides luhongzhouii	2650158	S	0	0	0	0	0	0	0	0	14	0.00002	24	0.00002	0	0	16	0.00002	0	0	0	0	0	0	0	0	0	0	22	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.00002	0	0	0	0	0	0	0	0
Coprobacter secundus	1501392	S	0	0	0	0	0	0	0	0	1951	0.00216	61	0.00004	0	0	19	0.00002	11	0.00002	19	0.00003	0	0	82	0.0001	14	0.00002	253	0.00025	0	0	0	0	0	0	0	0	0	0	100	0.00008	62	0.00007	158	0.00022	20	0.00002	0	0	12	0.00002	260	0.00032	0	0	81	0.00009	0	0
Porphyromonas somerae	322095	S	0	0	0	0	0	0	0	0	110	0.00012	48	0.00003	0	0	59	0.00006	0	0	15	0.00003	0	0	19	0.00002	0	0	75	0.00007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0.00002	10	0.00001	0	0	0	0	10	0.00001
Candidatus Azobacteroides pseudotrichonymphae	511435	S	0	0	0	0	0	0	0	0	127	0.00014	19	0.00001	0	0	49	0.00005	0	0	0	0	0	0	55	0.00007	0	0	10	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maribellus comscasis	2681766	S	0	0	0	0	0	0	0	0	10	0.00001	17	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Labilibaculum antarcticum	1717717	S	0	0	0	0	0	0	0	0	14	0.00002	19	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavobacterium sp. CC-SYL302	2870839	S	0	0	0	0	0	0	0	0	52	0.00006	206	0.00015	0	0	0	0	0	0	179	0.0003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavobacterium limnophilum	3003262	S	0	0	0	0	0	0	0	0	28	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nonlabens marinus	930802	S	0	0	0	0	0	0	0	0	83	0.00009	57	0.00004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nonlabens spongiae	331648	S	0	0	0	0	0	0	0	0	151	0.00017	303	0.00021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Allomuricauda lutaonensis	516051	S	0	0	0	0	0	0	0	0	75	0.00008	62	0.00004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Allomuricauda aurantiaca	1383885	S	0	0	0	0	0	0	0	0	13	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Muriicola soli	2507538	S	0	0	0	0	0	0	0	0	18	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kordia antarctica	1218801	S	0	0	0	0	0	0	0	0	14	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chryseobacterium sp. LJ668	2864040	S	0	0	0	0	0	0	0	0	66	0.00007	133	0.00009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chryseobacterium indologenes	253	S	0	0	0	0	0	0	0	0	80	0.00009	79	0.00006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0.00006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chryseobacterium suipulveris	2929800	S	0	0	0	0	0	0	0	0	61	0.00007	82	0.00006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Riemerella anatipestifer	34085	S	0	0	0	0	0	0	0	0	106	0.00012	266	0.00019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hymenobacter nivis	1850093	S	0	0	0	0	0	0	0	0	36	0.00004	94	0.00007	0	0	15	0.00001	0	0	0	0	0	0	0	0	0	0	19	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	86	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hymenobacter yonginensis	748197	S	0	0	0	0	0	0	0	0	91	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hymenobacter busanensis	2607656	S	0	0	0	0	0	0	0	0	13	0.00001	14	0.00001	0	0	14	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hymenobacter psoromatis	1484116	S	0	0	0	0	0	0	0	0	16	0.00002	14	0.00001	0	0	0	0	0	0	212	0.00035	0	0	0	0	0	0	29	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hymenobacter aerilatus	2932251	S	0	0	0	0	0	0	0	0	49	0.00005	98	0.00007	0	0	42	0.00004	0	0	0	0	0	0	0	0	0	0	143	0.00014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hymenobacter tibetensis	497967	S	0	0	0	0	0	0	0	0	18	0.00002	44	0.00003	0	0	37	0.00004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pontibacter sp. G13	3074898	S	0	0	0	0	0	0	0	0	13	0.00001	22	0.00002	0	0	33	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Algoriphagus sp. Y33	2772483	S	0	0	0	0	0	0	0	0	273	0.0003	204	0.00014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Algoriphagus machipongonensis	388413	S	0	0	0	0	0	0	0	0	58	0.00006	56	0.00004	0	0	0	0	0	0	0	0	0	0	21	0.00003	0	0	25	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aquiflexum balticum	280473	S	0	0	0	0	0	0	0	0	22	0.00002	44	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Belliella baltica	232259	S	0	0	0	0	0	0	0	0	20	0.00002	12	0.00001	33	0.00004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spirosoma taeanense	2735870	S	0	0	0	0	0	0	0	0	19	0.00002	15	0.00001	0	0	34	0.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spirosoma rigui	564064	S	0	0	0	0	0	0	0	0	10	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cytophaga hutchinsonii	985	S	0	0	0	0	0	0	0	0	64	0.00007	366	0.00026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0.00005	23	0.00003	0	0	0	0	68	0.00009	0	0	0	0	17	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodocytophaga rosea	2704465	S	0	0	0	0	0	0	0	0	42	0.00005	127	0.00009	0	0	0	0	0	0	0	0	0	0	14	0.00002	0	0	20	0.00002	10	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0.00011	0	0	0	0	0	0	0	0	0	0
Tellurirhabdus rosea	2674997	S	0	0	0	0	0	0	0	0	12	0.00001	40	0.00003	0	0	14	0.00001	0	0	0	0	0	0	0	0	0	0	17	0.00002	15	0.00002	0	0	0	0	0	0	0	0	0	0	11	0.00001	12	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leadbetterella byssophila	316068	S	0	0	0	0	0	0	0	0	69	0.00008	19	0.00001	26	0.00003	0	0	0	0	21	0.00004	0	0	23	0.00003	57	0.00008	149	0.00015	0	0	0	0	0	0	45	0.00006	0	0	14	0.00001	14	0.00002	0	0	0	0	0	0	0	0	19	0.00002	0	0	0	0	0	0
Fibrella sp. ES10-3-2-2	1834519	S	0	0	0	0	0	0	0	0	13	0.00001	25	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingobacterium spiritivorum	258	S	0	0	0	0	0	0	0	0	90	0.0001	324	0.00023	0	0	69	0.00007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mucilaginibacter daejeonensis	398049	S	0	0	0	0	0	0	0	0	25	0.00003	126	0.00009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0.00002	0	0	0	0	0	0	0	0
Mucilaginibacter ginsenosidivorans	398053	S	0	0	0	0	0	0	0	0	13	0.00001	12	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chitinophaga sp. XS-30	2604421	S	0	0	0	0	0	0	0	0	12	0.00001	23	0.00002	0	0	29	0.00003	0	0	0	0	0	0	0	0	0	0	25	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chitinophaga oryzae	2725414	S	0	0	0	0	0	0	0	0	22	0.00002	29	0.00002	0	0	27	0.00003	0	0	0	0	0	0	0	0	0	0	17	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chitinophaga alhagiae	2203219	S	0	0	0	0	0	0	0	0	11	0.00001	63	0.00004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ferruginibacter lapsinanis	563172	S	0	0	0	0	0	0	0	0	43	0.00005	94	0.00007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavisolibacter ginsenosidimutans	661481	S	0	0	0	0	0	0	0	0	10	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lacibacter sp. S13-6-22	2760713	S	0	0	0	0	0	0	0	0	18	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Haliscomenobacter hydrossis	2350	S	0	0	0	0	0	0	0	0	15	0.00002	32	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Sulfidibacterium hydrothermale	2875962	S	0	0	0	0	0	0	0	0	17	0.00002	33	0.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
